year,month,region,v_com,v_neg,v_neu,v_pos,t_sub,t_pol,f_score
1996,06,sf,0.9965,0.051,0.822,0.127,0.38449048780083267,0.1437903501351777,-0.8259220123291016
1996,06,sl,0.9886,0.041,0.873,0.085,0.37628897096787,0.09579341911910719,-0.9924103021621704
1996,06,su,0.9991,0.043,0.839,0.118,0.41086936183209466,0.06941223545260813,-0.623910129070282
1996,08,at,0.9953,0.045,0.846,0.109,0.3429177489177489,0.12602889139845663,-0.9979752898216248
1996,08,bo,0.9872,0.055,0.848,0.098,0.3799366432178932,0.12986516955266955,-0.9861262440681458
1996,08,ch,0.9983,0.062,0.797,0.141,0.3842789365516636,0.12879443788534695,-0.9979898929595947
1996,08,cl,0.9977,0.023,0.843,0.134,0.40279565672422796,0.11489141810570383,-0.9284059405326843
1996,08,da,0.9812,0.098,0.784,0.118,0.3857186868686869,0.06743282828282829,-0.9979375600814819
1996,08,kc,0.9967,0.038,0.842,0.12,0.4076085147617995,0.09911803119832317,0.609346330165863
1996,08,mi,0.9986,0.041,0.841,0.118,0.4385019175085401,0.11811217112541618,-0.987838864326477
1996,08,ny,0.976,0.049,0.88,0.071,0.40573817803325973,0.10040581458614248,-0.9760991930961609
1996,08,ph,0.9978,0.029,0.844,0.126,0.35459075807913015,0.12405303030303029,-0.9919590950012207
1996,08,ri,0.6902,0.072,0.853,0.074,0.36755642505642505,0.1061977374477374,-0.9932083487510681
1996,08,sf,0.9908,0.043,0.854,0.103,0.36347077042198994,0.05623015873015873,-0.8834647536277771
1996,08,sl,0.9974,0.02,0.874,0.106,0.37413888516981303,0.10611059044048735,-0.9761344790458679
1996,08,su,0.9937,0.066,0.833,0.101,0.41589587661016214,0.10026428597857168,-0.9768216013908386
1996,09,at,0.997,0.035,0.85,0.114,0.30828977102562005,0.08629693157995047,-0.9811139702796936
1996,09,bo,0.9931,0.025,0.895,0.08,0.4013201254527786,0.1270934932414524,-0.972618818283081
1996,09,ch,0.9986,0.045,0.827,0.129,0.41414649547982874,0.08781848398515069,-0.9853934645652771
1996,09,cl,0.9968,0.07,0.776,0.153,0.4741819428856466,0.114155131562539,-0.9892655611038208
1996,09,da,0.98,0.082,0.801,0.117,0.4005184297902744,0.09972533938553359,-0.9884854555130005
1996,09,kc,0.9982,0.056,0.794,0.15,0.41187866650483473,0.10898905611522433,-0.8705220222473145
1996,09,mi,0.9954,0.046,0.852,0.102,0.4500374666183489,0.09888355108943336,0.944743275642395
1996,09,ny,0.9914,0.067,0.829,0.104,0.40054081982048073,0.08328136082373373,-0.9908915162086487
1996,09,ph,0.9974,0.023,0.877,0.1,0.36472887997278225,0.09106424289351119,-0.9679558277130127
1996,09,ri,0.9903,0.059,0.849,0.092,0.4070115152337372,0.06316205810650255,-0.9910118579864502
1996,09,sf,0.9946,0.071,0.807,0.122,0.35961236589497464,0.1053419913419913,-0.9120990633964539
1996,09,sl,-0.2023,0.045,0.91,0.045,0.3583461917620333,0.09306019887703051,-0.9593193531036377
1996,09,su,0.99,0.048,0.873,0.078,0.40317093795093795,0.11378369408369408,-0.999560534954071
1996,10,at,0.9909,0.052,0.841,0.106,0.3404346495255587,0.1259182736455464,-0.8229330778121948
1996,10,bo,0.9954,0.036,0.854,0.11,0.38214624505928846,0.12049868247694334,-0.7497889995574951
1996,10,ch,0.9982,0.074,0.788,0.138,0.38313724296536794,0.0827413250811688,-0.9898273944854736
1996,10,cl,0.9841,0.064,0.847,0.089,0.44003126783429813,0.09056612299036543,-0.8551769852638245
1996,10,da,0.7943,0.117,0.775,0.108,0.3439004467754468,0.07569083000333003,-0.9972894191741943
1996,10,kc,0.9946,0.059,0.808,0.133,0.4169397830633783,0.12446756894790602,-0.9900127649307251
1996,10,mi,0.999,0.045,0.821,0.134,0.4102964014946262,0.0653918895043155,0.5394613146781921
1996,10,ny,0.999,0.038,0.807,0.155,0.3925509058842392,0.1039405656072323,-0.9988564252853394
1996,10,ph,0.9968,0.034,0.862,0.104,0.3832502026050412,0.04017252162413453,-0.9995957016944885
1996,10,ri,0.9892,0.058,0.858,0.084,0.4139983414021875,0.12651627218934908,-0.9932733774185181
1996,10,sf,0.9968,0.034,0.856,0.11,0.35363593073593075,0.12730887445887443,-0.8372405171394348
1996,10,sl,0.9805,0.022,0.916,0.062,0.43358838479528106,0.09339003907969426,-0.9987209439277649
1996,10,su,0.9994,0.072,0.789,0.139,0.45409322362619076,0.11710602126810929,-0.9584706425666809
1996,12,at,0.9968,0.039,0.851,0.11,0.3466625827003185,0.14078840970350406,-0.8818593621253967
1996,12,bo,0.9988,0.046,0.799,0.155,0.3768797822159167,0.12899438563304108,-0.9867303371429443
1996,12,ch,0.9991,0.042,0.826,0.133,0.4037079304138128,0.09128556737380267,-0.9804725050926208
1996,12,cl,0.9981,0.05,0.799,0.151,0.42148143652816555,0.06929363730765596,-0.9842866063117981
1996,12,da,0.9985,0.079,0.766,0.155,0.39227722837814566,0.14227636787269812,-0.9945794343948364
1996,12,kc,0.9953,0.029,0.861,0.11,0.445885918003565,0.1736860835243188,-0.8837836384773254
1996,12,mi,0.9989,0.038,0.821,0.141,0.40339516923587726,0.13109551706896838,-0.964076817035675
1996,12,ny,0.9978,0.056,0.815,0.129,0.39120634920634917,0.06073313492063492,-0.9749056696891785
1996,12,ph,0.9976,0.031,0.853,0.116,0.3531387741046831,0.11754390495867767,-0.9929352402687073
1996,12,ri,0.9972,0.04,0.847,0.112,0.4006628356628357,0.1126475026475026,-0.8909209370613098
1996,12,sf,0.9916,0.035,0.862,0.103,0.4080682922519657,0.14489685484583445,-0.9742977619171143
1996,12,sl,0.9977,0.046,0.825,0.129,0.3820562011088326,0.15982178932178928,-0.9593681693077087
1996,12,su,0.9992,0.038,0.842,0.12,0.4336987604987604,0.14059186554186565,-0.9842001795768738
1997,01,at,0.9878,0.029,0.889,0.082,0.3768024469620214,0.13935705842620738,-0.9807839393615723
1997,01,bo,0.9974,0.058,0.809,0.133,0.4554737085137085,0.12477542568542566,-0.823288083076477
1997,01,ch,0.9989,0.065,0.792,0.143,0.41272079872079886,0.09073743223743225,-0.9594736695289612
1997,01,cl,0.993,0.044,0.838,0.118,0.43006341076763616,0.10229978354978356,0.5041735768318176
1997,01,da,0.9954,0.075,0.81,0.115,0.4056609899534427,0.1144602017479376,-0.9986441731452942
1997,01,kc,0.9941,0.036,0.853,0.111,0.40153401484726775,0.13400978372363911,-0.9836863875389099
1997,01,mi,0.9988,0.054,0.809,0.137,0.4210572020572021,0.06397050912050911,-0.9486449360847473
1997,01,ny,0.9946,0.055,0.846,0.099,0.4029338023088022,0.11556863275613277,-0.9970279335975647
1997,01,ph,0.996,0.028,0.875,0.097,0.3742722253591818,0.09137630183825837,-0.9992837309837341
1997,01,ri,0.9731,0.075,0.834,0.091,0.415847179941668,0.13581864111391664,-0.9942546486854553
1997,01,sf,0.9962,0.051,0.818,0.132,0.39657380527968766,0.1342066887361005,-0.9571940302848816
1997,01,sl,0.9971,0.02,0.865,0.115,0.37852892432100355,0.09050155015501553,0.5133994817733765
1997,01,su,0.9971,0.047,0.849,0.105,0.427318082481126,0.14503197084718836,-0.9105969667434692
1997,03,at,0.9954,0.067,0.807,0.126,0.3889464646464647,0.11357247474747476,-0.5087650418281555
1997,03,bo,0.9984,0.04,0.825,0.135,0.4099668918827795,0.11984583822200641,-0.8540422320365906
1997,03,ch,0.9977,0.061,0.823,0.116,0.41186956345834863,0.14397408666100256,-0.9920666217803955
1997,03,cl,0.9982,0.052,0.796,0.151,0.3857560700169397,0.13610088462262374,-0.9765556454658508
1997,03,da,0.9949,0.094,0.776,0.13,0.4079476177706266,0.12996421228722116,-0.9946238994598389
1997,03,kc,0.9977,0.031,0.825,0.144,0.3765496232162898,0.12849486932820267,-0.619194746017456
1997,03,mi,-0.4767,0.09,0.82,0.09,0.4510590084518656,0.05887002679859824,-0.9691832661628723
1997,03,ny,0.9954,0.039,0.872,0.089,0.4206093807863717,0.1272328212593699,-0.9957956075668335
1997,03,ph,0.9988,0.036,0.828,0.136,0.322434632034632,0.06004848484848485,-0.9917118549346924
1997,03,ri,0.9966,0.058,0.829,0.113,0.3948251748251749,0.12253731182610492,-0.9910467267036438
1997,03,sf,0.9989,0.036,0.798,0.166,0.3872396402699433,0.19604559301528993,-0.7386452555656433
1997,03,sl,0.9977,0.037,0.844,0.12,0.34675900712191055,0.10058031350370061,-0.9269397258758545
1997,03,su,0.9937,0.063,0.848,0.088,0.4165768413685078,0.12365569808278148,-0.723310649394989
1997,05,at,0.9898,0.063,0.831,0.106,0.351545042259328,0.1441852195423624,-0.8900781273841858
1997,05,bo,0.9983,0.032,0.837,0.131,0.43236082979202256,0.14573847915591032,0.5438623428344727
1997,05,ch,0.9987,0.058,0.818,0.124,0.4044902011568678,0.1283974609495443,-0.9813399910926819
1997,05,cl,0.9966,0.056,0.801,0.143,0.38709825528007347,0.050688158642704095,-0.8016148209571838
1997,05,da,0.9987,0.055,0.793,0.151,0.41137533637533635,0.09673520923520923,-0.9947859644889832
1997,05,kc,0.9976,0.034,0.836,0.13,0.38947562121874024,0.08139147040523187,-0.9192751049995422
1997,05,mi,0.9945,0.065,0.823,0.112,0.44716425461029774,0.11884380208121212,0.6680114269256592
1997,05,ny,0.9152,0.057,0.872,0.072,0.40632969910747674,0.08205514136069693,-0.9959502220153809
1997,05,ph,0.9887,0.048,0.876,0.077,0.3885161135161135,0.11026748136123136,-0.9802727699279785
1997,05,ri,0.9967,0.037,0.866,0.098,0.39152829093305286,0.09034925612306562,-0.7555602788925171
1997,05,sf,0.9992,0.045,0.777,0.178,0.38214416198458756,0.1608419299376746,-0.5037767887115479
1997,05,sl,0.9612,0.072,0.837,0.091,0.42197694778339917,0.11791403041403037,-0.9990563988685608
1997,05,su,0.9995,0.052,0.808,0.14,0.4400208118356267,0.1552053406127481,-0.9801015853881836
1997,06,at,0.9842,0.081,0.815,0.104,0.37269903112760255,0.11834972170686457,-0.9984244108200073
1997,06,bo,0.9959,0.037,0.858,0.106,0.44433124038495925,0.12156899574254945,0.7671549916267395
1997,06,ch,0.9989,0.062,0.797,0.142,0.3934202576001138,0.10071698405511355,-0.944101095199585
1997,06,cl,0.9908,0.084,0.785,0.131,0.41838843795093794,0.09936196789321787,-0.9976518750190735
1997,06,da,0.9994,0.044,0.78,0.176,0.4425350798626662,0.14141728243021345,-0.9618646502494812
1997,06,kc,0.9967,0.045,0.832,0.123,0.43037511100011094,0.1375184017371517,0.5436870455741882
1997,06,mi,0.9876,0.063,0.843,0.094,0.4226208639845003,0.12189227439227437,0.8642308115959167
1997,06,ny,0.9966,0.048,0.846,0.106,0.41471999759499745,0.06966176647426647,-0.9837120175361633
1997,06,ph,0.998,0.008,0.896,0.096,0.35291610484233443,0.09435733210323373,-0.9902713298797607
1997,06,ri,0.9958,0.053,0.829,0.118,0.38665014231051975,0.07824848107866976,-0.9921954870223999
1997,06,sf,0.9947,0.062,0.821,0.116,0.40081893834321014,0.13991026772580167,-0.6865147948265076
1997,06,sl,0.9958,0.034,0.866,0.1,0.3907462827028043,0.11003340862036516,-0.9790899753570557
1997,06,su,0.9995,0.048,0.825,0.127,0.4431823136702656,0.1304080216971784,-0.9980998635292053
1997,08,at,0.9974,0.052,0.817,0.131,0.3876253031838138,0.12923133308771612,-0.9722386002540588
1997,08,bo,0.9987,0.043,0.809,0.148,0.42669552669552646,0.13185526830386643,-0.9729855060577393
1997,08,ch,0.9963,0.051,0.846,0.103,0.4130161612024967,0.15320914041100386,-0.5735846161842346
1997,08,cl,0.9966,0.075,0.777,0.148,0.49413997113997105,0.10364953102453106,-0.9608685374259949
1997,08,da,0.9992,0.07,0.755,0.175,0.43925755815999723,0.11123526202794493,-0.974158763885498
1997,08,kc,0.9983,0.041,0.811,0.148,0.3979014465791324,0.11331684614742465,-0.7925687432289124
1997,08,mi,0.9983,0.037,0.844,0.119,0.44033983290285816,0.14698036790473765,0.5783194303512573
1997,08,ny,0.9961,0.04,0.864,0.096,0.39002585858585836,0.08345595959595963,-0.8781622648239136
1997,08,ph,0.9989,0.015,0.836,0.149,0.42080419913419903,0.09613573593073595,-0.9987448453903198
1997,08,ri,0.9983,0.051,0.807,0.142,0.381197418933268,0.14125724904026796,0.5326864123344421
1997,08,sf,0.9968,0.057,0.819,0.124,0.4049025934695226,0.1569222418001946,0.6628388166427612
1997,08,sl,0.9502,0.015,0.939,0.045,0.42390033338309197,0.1406416380554311,-0.982187807559967
1997,08,su,0.9989,0.066,0.808,0.126,0.45510080875197134,0.15141056746870707,-0.9405368566513062
1997,09,at,0.9976,0.059,0.804,0.136,0.357384575301242,0.13881612985779657,-0.9987043142318726
1997,09,bo,0.9966,0.018,0.874,0.107,0.4158178422884305,0.14777289703760288,-0.9877661466598511
1997,09,ch,0.999,0.052,0.814,0.134,0.39442160182976516,0.09958243268447348,-0.7256620526313782
1997,09,cl,0.9983,0.045,0.793,0.162,0.43680233855491596,0.11255751550854642,-0.9721289873123169
1997,09,da,0.9974,0.1,0.743,0.157,0.42888160768894695,0.11870258945947021,0.5539278388023376
1997,09,kc,0.9976,0.045,0.816,0.139,0.4046074150021518,0.1294590485051011,-0.7955835461616516
1997,09,mi,0.9956,0.04,0.865,0.095,0.41500079365079356,0.08903080808080809,-0.9749323129653931
1997,09,ny,0.9954,0.045,0.857,0.098,0.38275746886858,0.09311634867190426,-0.9253724813461304
1997,09,ph,0.9969,0.015,0.888,0.097,0.3817870670995669,0.128269751082251,-0.9325438737869263
1997,09,ri,0.9988,0.042,0.812,0.147,0.4114999050095205,0.10349895830665064,-0.987346887588501
1997,09,sf,0.995,0.038,0.855,0.108,0.3381634654450189,0.09931483699687582,0.7274748086929321
1997,09,sl,0.9845,0.037,0.891,0.072,0.39755240011650267,0.10357869812998016,-0.9935476183891296
1997,09,su,0.9994,0.051,0.81,0.138,0.4718492184413972,0.1153540694252985,-0.9332407712936401
1997,10,at,0.9942,0.067,0.818,0.115,0.3623512816771244,0.12351682961233527,-0.8222872018814087
1997,10,bo,0.9976,0.031,0.855,0.114,0.41829017447199246,0.10714444772399319,-0.8906201720237732
1997,10,ch,0.999,0.065,0.786,0.149,0.4186340358054643,0.162285187828045,-0.9665370583534241
1997,10,cl,0.9972,0.042,0.821,0.137,0.395106981141464,0.11287418520177143,-0.9656792283058167
1997,10,da,0.9989,0.064,0.79,0.146,0.4361655099750337,0.1640299823633156,-0.9954144954681396
1997,10,kc,0.9945,0.049,0.833,0.118,0.3701878133321431,0.06985240847354249,-0.962396502494812
1997,10,mi,0.9989,0.021,0.846,0.132,0.388643660632297,0.14482208448117537,0.5782919526100159
1997,10,ny,0.9874,0.052,0.865,0.082,0.37461576865594715,0.052184440063904346,-0.9976311922073364
1997,10,ph,0.9959,0.046,0.838,0.115,0.4011305853078005,0.11518716866818134,-0.9996325969696045
1997,10,ri,0.9981,0.071,0.792,0.137,0.41605132204396905,0.12150610623037086,-0.9878163933753967
1997,10,sf,0.9983,0.033,0.835,0.132,0.3856872609591056,0.17433921741688727,-0.918765664100647
1997,10,sl,0.9948,0.039,0.866,0.095,0.39495076352219205,0.1071649778792636,-0.9553192853927612
1997,10,su,0.9971,0.047,0.849,0.105,0.427318082481126,0.14503197084718836,-0.9105969667434692
1997,12,at,0.9959,0.062,0.811,0.127,0.36584131146631166,0.10915972915972919,-0.9056102633476257
1997,12,bo,0.9985,0.042,0.818,0.14,0.41155824298026117,0.08565074069661226,-0.9986751675605774
1997,12,ch,0.9989,0.036,0.833,0.131,0.41737018385997965,0.13832120524977673,-0.9755902886390686
1997,12,cl,0.9968,0.041,0.818,0.141,0.3960465214454577,0.09181568726781496,-0.9864615797996521
1997,12,da,0.9989,0.075,0.749,0.176,0.3798779095300834,0.08574791392182697,-0.9994520545005798
1997,12,kc,0.9972,0.04,0.826,0.134,0.38507362109303844,0.10528383698286611,-0.9166088700294495
1997,12,mi,0.9958,0.072,0.806,0.123,0.4410496344793866,0.1433990435643329,-0.8402672410011292
1997,12,ny,0.9974,0.057,0.821,0.122,0.38181855825334077,0.07608940335027296,-0.5950096845626831
1997,12,ph,0.9973,0.026,0.858,0.116,0.3303009128552607,0.07296760304912481,-0.997383177280426
1997,12,ri,0.9976,0.052,0.824,0.124,0.38754772763468404,0.09616185987925113,-0.9727320671081543
1997,12,sf,0.9962,0.049,0.826,0.125,0.3997153846153846,0.20772867132867126,-0.7680215835571289
1997,12,sl,0.9973,0.062,0.804,0.134,0.44480699387192896,0.12173795468600665,-0.9367488026618958
1997,12,su,0.9898,0.101,0.784,0.115,0.3753801753801753,0.09093975468975472,-0.8778173923492432
1998,01,at,0.9874,0.069,0.822,0.109,0.4392494565912287,0.169905839589384,-0.9749209880828857
1998,01,bo,0.9942,0.041,0.863,0.095,0.3638688148768793,0.117670949122562,-0.9806562662124634
1998,01,ch,0.9975,0.054,0.839,0.107,0.41158640881953773,0.12809187557500443,-0.5238141417503357
1998,01,cl,0.996,0.048,0.823,0.129,0.3922899293688767,0.09180878332194123,0.686892032623291
1998,01,da,0.9976,0.066,0.799,0.136,0.4076417981659916,0.05510039915281854,-0.9979478716850281
1998,01,kc,0.9976,0.068,0.778,0.154,0.3939353354978354,0.1320561321119357,-0.9000952839851379
1998,01,mi,0.9994,0.063,0.753,0.183,0.4519615800865802,0.18351564489432137,-0.9891469478607178
1998,01,ny,0.973,0.054,0.873,0.073,0.38865501259569035,0.09779896421845571,-0.991962730884552
1998,01,ph,0.9957,0.017,0.888,0.095,0.3218966776195691,0.09148868200073022,-0.9929735660552979
1998,01,ri,0.9984,0.042,0.832,0.127,0.39834041063364367,0.09407497473286944,-0.9794114232063293
1998,01,sf,0.9975,0.067,0.792,0.141,0.3911996066863321,0.15015531420398676,-0.9820330739021301
1998,01,sl,0.9948,0.046,0.84,0.113,0.44881386921159644,0.13167978486160303,-0.9730228185653687
1998,01,su,0.9984,0.069,0.802,0.129,0.4140729416214854,0.1329025343588451,-0.893189013004303
1998,03,at,0.9976,0.07,0.779,0.151,0.36821944483234814,0.17423621778460485,-0.7404277920722961
1998,03,bo,0.9974,0.037,0.845,0.118,0.44305167578752475,0.1519740532004683,-0.9975025057792664
1998,03,ch,0.9994,0.069,0.757,0.173,0.4561603111603111,0.13526676682926686,-0.9089769124984741
1998,03,cl,0.9988,0.044,0.782,0.174,0.44786224507815403,0.09349611247338521,0.7896391749382019
1998,03,da,0.9901,0.095,0.786,0.12,0.3914790368361798,0.07384255228898084,-0.9976673722267151
1998,03,kc,0.8974,0.055,0.872,0.073,0.41034221000386417,0.07415520048038844,-0.9659333825111389
1998,03,mi,0.9974,0.065,0.812,0.123,0.37289892528698515,0.1117701266395296,-0.8266646862030029
1998,03,ny,0.998,0.033,0.851,0.116,0.4524971257288328,0.1173995764849423,-0.9182083010673523
1998,03,ph,0.9985,0.025,0.847,0.127,0.3429477013121873,0.1352277447370905,-0.9301531910896301
1998,03,ri,0.9976,0.054,0.817,0.129,0.41491095162147773,0.12051568314726206,0.8273401856422424
1998,03,sf,0.3032,0.063,0.876,0.061,0.3530903373356204,0.12409611614800291,-0.8771449327468872
1998,03,sl,0.9929,0.028,0.888,0.084,0.3773474747474745,0.058995274170274205,-0.9740954637527466
1998,03,su,0.999,0.056,0.831,0.113,0.43671528471528454,0.14619245040673612,-0.5134732723236084
1998,05,at,0.9978,0.053,0.812,0.135,0.37047589295011985,0.11624700614391338,0.7660129070281982
1998,05,bo,0.995,0.056,0.834,0.109,0.3852515198826673,0.07681291841127905,-0.9841248989105225
1998,05,ch,0.9996,0.029,0.813,0.158,0.4443067767291371,0.15781897278015297,0.7216371893882751
1998,05,cl,0.9948,0.045,0.824,0.13,0.4417368826459735,0.1353468501195774,-0.8800617456436157
1998,05,da,0.9973,0.082,0.774,0.144,0.3607053786921044,0.13144528406696548,-0.9979231953620911
1998,05,kc,0.6486,0.061,0.868,0.071,0.38177882190077306,0.055615592627787744,-0.9916378855705261
1998,05,mi,0.9906,0.08,0.812,0.108,0.402381562881563,0.10973981573981574,-0.9486366510391235
1998,05,ny,0.9985,0.041,0.824,0.134,0.4270863309352518,0.12067403220280924,-0.8726254105567932
1998,05,ph,0.9989,0.021,0.832,0.146,0.3694507873079301,0.10525902668759807,-0.9966992735862732
1998,05,ri,0.982,0.053,0.866,0.081,0.37514013147346487,0.10808136924803595,-0.8319767117500305
1998,05,sf,0.9968,0.052,0.818,0.13,0.3494306156806157,0.10336463594276096,0.7380785346031189
1998,05,sl,-0.7163,0.058,0.894,0.048,0.43413228494861145,0.11668437288335246,-0.9961263537406921
1998,05,su,0.9967,0.04,0.873,0.087,0.41022020436654566,0.11220007860251763,-0.9867681860923767
1998,06,at,0.9938,0.069,0.808,0.123,0.35567217630853976,0.1101847697756789,-0.878013551235199
1998,06,bo,0.998,0.042,0.834,0.124,0.41030966030966026,0.1094469794469794,-0.9937585592269897
1998,06,ch,0.9996,0.052,0.783,0.166,0.4308854895945805,0.13633812012902932,0.8879875540733337
1998,06,cl,0.997,0.027,0.852,0.121,0.40876363636363633,0.11639450757575757,-0.8743155002593994
1998,06,da,0.9962,0.078,0.784,0.138,0.38968419830488804,0.04434140253105771,-0.9997557997703552
1998,06,kc,0.9978,0.063,0.793,0.144,0.36905445431761236,0.0846164772727273,-0.9505617618560791
1998,06,mi,0.9975,0.067,0.806,0.128,0.4273118371927896,0.13208364827412444,-0.6484290957450867
1998,06,ny,0.9869,0.035,0.891,0.074,0.3524494024494023,0.06133819883819885,-0.9582089781761169
1998,06,ph,0.9988,0.006,0.861,0.133,0.3240020654726538,0.0818018773165832,-0.6984970569610596
1998,06,ri,0.9994,0.049,0.781,0.17,0.4241689623507804,0.1537494260789715,-0.9951438903808594
1998,06,sf,0.9959,0.057,0.823,0.12,0.3496989302967563,0.061202984817115245,-0.9451321959495544
1998,06,sl,0.9979,0.039,0.836,0.125,0.4479392135642137,0.16034145665842106,-0.5553909540176392
1998,06,su,0.9996,0.062,0.791,0.147,0.4598529794431434,0.1534250585480094,0.9843095541000366
1998,08,at,0.9852,0.067,0.836,0.098,0.39094112554112537,0.1491183982683983,0.5191716551780701
1998,08,bo,0.9927,0.076,0.81,0.114,0.3781076941925998,0.06890692640692643,-0.9360238313674927
1998,08,ch,0.9925,0.073,0.826,0.101,0.43780263949013937,0.09955418771043772,-0.9929007291793823
1998,08,cl,0.9971,0.041,0.842,0.117,0.3547650258940582,0.054007500862339575,-0.7769086956977844
1998,08,da,0.9272,0.092,0.805,0.104,0.3502697952166037,0.02782198888581867,-0.996976375579834
1998,08,kc,-0.7659,0.096,0.81,0.094,0.3909225701086167,0.10407076020448111,-0.9943068623542786
1998,08,mi,0.996,0.059,0.837,0.104,0.4421426182353335,0.11439066636086503,-0.9953123331069946
1998,08,ny,0.9928,0.054,0.856,0.09,0.4009147637773592,0.07481265765616914,-0.7742307782173157
1998,08,ph,0.9978,0.052,0.809,0.139,0.33158268073998415,0.11280189535807514,-0.9962282180786133
1998,08,ri,0.9877,0.082,0.811,0.107,0.4421983016983017,0.1386976773226773,-0.9871907234191895
1998,08,sf,0.9983,0.052,0.815,0.133,0.3846033768930964,0.14670301142263759,-0.9604532122612
1998,08,sl,0.9949,0.048,0.848,0.104,0.41231087394453736,0.11875455402683123,-0.9919599890708923
1998,08,su,0.9987,0.074,0.794,0.132,0.41149711399711414,0.15223043931377267,-0.8757684230804443
1998,09,at,0.9212,0.098,0.795,0.107,0.35846805842132934,0.07285855888659629,-0.9937313199043274
1998,09,bo,0.9958,0.042,0.846,0.112,0.37766064001358113,0.1054307783719548,-0.9966908693313599
1998,09,ch,0.9985,0.063,0.814,0.123,0.43491506257544,0.12952175846515473,-0.997160792350769
1998,09,cl,0.9952,0.052,0.831,0.117,0.3703205471504441,0.06432431829339044,-0.9734293222427368
