year,month,region,v_com,v_neg,v_neu,v_pos,t_sub,t_pol
1970,10,mi,-0.9352,0.107,0.817,0.076,0.5006590865627011,0.06804234253029431
1970,10,ny,0.916,0.055,0.875,0.07,0.38197497294372285,0.1181360930735931
1970,10,ph,-0.8465,0.08,0.875,0.046,0.4255112212349055,0.0949575643654591
1970,10,ri,0.9977,0.039,0.806,0.156,0.4919832654907281,0.096438263229308
1970,10,sf,-0.9842,0.102,0.841,0.057,0.41480239898989896,0.06845788239538239
1970,10,sl,0.9683,0.033,0.896,0.072,0.3657829898128404,0.024160151622838192
1970,10,su,0.8729,0.063,0.87,0.067,0.4340262551301512,0.05852729521560689
1970,11,at,0.9286,0.045,0.893,0.062,0.4492061126487354,0.040678565514631095
1970,11,bo,0.9742,0.06,0.86,0.08,0.41204870129870125,0.1198777056277056
1970,11,ch,0.9268,0.087,0.813,0.1,0.4219859726836472,0.054578257659653004
1970,11,cl,-0.7294,0.051,0.915,0.034,0.37323339054108284,0.03217476967476967
1970,11,da,0.9944,0.036,0.869,0.095,0.4217663344407529,0.11332502768549282
1970,11,kc,0.9833,0.069,0.837,0.095,0.4869331065759636,0.05918579931972789
1970,11,mi,-0.8865,0.08,0.858,0.062,0.4198236732403399,0.0437401795735129
1970,11,ny,0.9741,0.053,0.873,0.074,0.38164218428263363,0.03754223616583167
1970,11,ph,-0.9588,0.091,0.847,0.062,0.421944116489571,0.08477371113734751
1970,11,ri,0.9971,0.036,0.822,0.141,0.44536294623251144,0.0706347637869377
1970,11,sf,0.9386,0.083,0.821,0.096,0.4172127339935559,0.044094566012374235
1970,11,sl,-0.8974,0.081,0.862,0.057,0.4067048954362386,0.09815231203290907
1970,11,su,-0.9845,0.12,0.809,0.071,0.38288506760728974,0.04773883009994121
1970,12,at,0.9929,0.056,0.845,0.1,0.4382946441642093,0.08143651839304013
1970,12,bo,0.967,0.061,0.847,0.092,0.43637828837828835,0.05626806526806525
1970,12,ch,-0.9512,0.077,0.881,0.041,0.3650154607297464,0.05165429808286952
1970,12,cl,0.9944,0.043,0.842,0.116,0.4616328116328115,0.07172549672549672
1970,12,da,0.9885,0.019,0.917,0.065,0.4322772055530675,0.10550492610837436
1970,12,kc,0.9918,0.025,0.878,0.097,0.4161177248677248,0.07688822751322752
1970,12,mi,-0.8431,0.049,0.917,0.034,0.33012655512655514,0.09462408837408837
1970,12,ny,0.9941,0.054,0.835,0.111,0.4328954175905394,0.09356113398796324
1970,12,ph,-0.9719,0.103,0.822,0.075,0.4210303208451357,0.05691246681987422
1970,12,ri,0.9916,0.064,0.818,0.118,0.42982059399969846,0.0319727121965928
1970,12,sf,-0.9589,0.095,0.84,0.065,0.4023294346978557,0.05092348927875244
1970,12,sl,0.8456,0.069,0.845,0.086,0.39306186868686854,0.03267203282828283
1970,12,su,0.9825,0.068,0.838,0.094,0.429822292553385,0.056951689766815805
1971,01,at,0.9558,0.05,0.874,0.076,0.44885961059874085,0.026742999351695003
1971,01,bo,0.0,0.0,1.0,0.0,0.4,-0.2
1971,01,ch,0.9683,0.077,0.815,0.108,0.4146536487322201,0.035358101422387135
1971,01,cl,0.9869,0.025,0.892,0.082,0.3663126421600997,0.021824785384107422
1971,01,da,0.7755,0.083,0.826,0.092,0.4533561643835615,0.08565639269406393
1971,01,kc,0.9876,0.086,0.791,0.123,0.4413212089842526,0.12911392653240483
1971,01,mi,0.9815,0.063,0.844,0.093,0.44149636761705724,0.08348982435189332
1971,01,ny,0.9931,0.028,0.866,0.106,0.39813686313686303,0.09547036297036299
1971,01,ph,0.4668,0.08,0.837,0.083,0.4041827412783294,0.08115275655716829
1971,01,ri,0.9676,0.095,0.781,0.124,0.41615600448933776,-0.009779741863075201
1971,01,sf,0.9931,0.063,0.822,0.115,0.40462914862914856,0.11986469086469086
1971,01,sl,-0.7508,0.093,0.83,0.078,0.4269840087053202,0.04819740141461451
1971,01,su,0.9882,0.058,0.842,0.1,0.44482717652717635,0.12204439634439636
1971,02,at,0.9369,0.034,0.903,0.063,0.3602366255144033,0.044238683127572016
1971,02,bo,0.9443,0.054,0.859,0.087,0.41212247914686934,0.10035613979516417
1971,02,ch,0.9609,0.06,0.857,0.084,0.35147127420383234,0.03509522131615155
1971,02,cl,0.3647,0.056,0.893,0.051,0.3299810903382332,0.011865337043908476
1971,02,da,0.991,0.049,0.836,0.115,0.4120480822332675,0.11882145974738564
1971,02,kc,0.9957,0.012,0.887,0.101,0.3943679216406489,0.06703301958983776
1971,02,mi,0.8249,0.058,0.877,0.065,0.42758850096512424,0.0653972470530912
1971,02,ny,-0.427,0.072,0.86,0.068,0.3686241122062017,0.06205820299103881
1971,02,ph,0.978,0.058,0.841,0.102,0.36357127172344567,0.06798183700357611
1971,02,ri,0.9431,0.108,0.774,0.119,0.38683024272576505,0.013932986582240308
1971,02,sf,0.9789,0.093,0.789,0.118,0.42357874968169085,0.05379543862999746
1971,02,sl,0.9942,0.047,0.82,0.133,0.38622200022200015,0.02898570873570873
1971,02,su,-0.9923,0.122,0.821,0.057,0.3902034039020339,0.06255188875051887
1971,03,at,0.9942,0.033,0.825,0.142,0.5104575163398692,-0.015604575163398682
1971,03,bo,0.8834,0.071,0.85,0.079,0.44173465749936314,0.015124458874458882
1971,03,ch,0.9718,0.058,0.865,0.076,0.42596996870373494,0.030560924645340243
1971,03,cl,0.996,0.063,0.814,0.124,0.4055408310510351,0.05955381070176988
1971,03,da,0.9631,0.073,0.836,0.09,0.39575721696933813,0.05361369831066801
1971,03,kc,0.9949,0.041,0.853,0.106,0.38830866580866574,0.08885437385437388
1971,03,mi,0.717,0.05,0.897,0.053,0.3704996646545943,0.060813212608987255
1971,03,ny,0.9947,0.057,0.833,0.11,0.38617123617123605,0.07831351279627141
1971,03,ph,-0.8945,0.103,0.819,0.079,0.42216129549462883,0.03884459676126343
1971,03,ri,0.998,0.059,0.735,0.206,0.48260655333826047,0.009734540527223456
1971,03,sf,-0.9756,0.117,0.812,0.07,0.3944878567759924,0.09047710763812458
1971,03,sl,0.9924,0.039,0.84,0.121,0.4222261904761905,0.024390873015873008
1971,03,su,0.9584,0.081,0.808,0.111,0.417,-0.0365
1971,04,at,0.901,0.015,0.936,0.05,0.34140234765234767,0.05239552114552114
1971,04,bo,0.5951,0.064,0.874,0.062,0.3437511471314288,0.06398347153628843
1971,04,ch,0.2894,0.095,0.812,0.093,0.4050788052943226,0.0229375031099169
1971,04,cl,0.6726,0.061,0.871,0.068,0.39986219336219325,0.06560588023088022
1971,04,da,0.1771,0.048,0.902,0.05,0.4297585227272726,0.08025568181818181
1971,04,kc,0.9856,0.06,0.857,0.082,0.3906584077860673,0.052206218722176165
1971,04,mi,0.9928,0.063,0.832,0.105,0.43144300144300146,0.09536676286676285
1971,04,ny,0.9861,0.051,0.851,0.097,0.3435277685277684,0.036429820179820174
1971,04,ph,0.9809,0.033,0.889,0.078,0.3922096818525389,0.0686789665361094
1971,04,ri,0.9962,0.046,0.811,0.144,0.403777683668988,0.030635548026852373
1971,04,sf,-0.9432,0.076,0.878,0.046,0.4292532467532467,0.02020900974025974
1971,04,sl,0.8519,0.098,0.788,0.113,0.3775889180264179,-0.024920037427849935
1971,04,su,-0.7813,0.11,0.797,0.093,0.3508107044470681,0.011215072805981902
1971,05,at,0.9833,0.045,0.875,0.079,0.42640049140049124,0.0712682812682813
1971,05,bo,0.9887,0.063,0.827,0.109,0.41010855306309835,0.05403581267217631
1971,05,ch,0.9932,0.048,0.854,0.098,0.4493272502217456,0.09425321365688338
1971,05,cl,0.9895,0.057,0.841,0.103,0.39535555897094343,0.061111542303849985
1971,05,da,0.9721,0.057,0.85,0.093,0.38505555555555554,0.07215277777777779
1971,05,kc,0.9989,0.069,0.755,0.175,0.43254938844224566,0.11066863361506221
1971,05,mi,0.818,0.1,0.785,0.115,0.46068461710703085,0.07456971189729812
1971,05,ny,0.9965,0.042,0.823,0.135,0.389652778915074,0.10397777086301678
1971,05,ph,0.9918,0.036,0.862,0.102,0.44240715424925936,0.0894452039188881
1971,05,ri,0.9961,0.04,0.821,0.139,0.41316987610091044,0.07923010897148829
1971,05,sf,0.989,0.038,0.863,0.099,0.41419047619047605,0.08282251082251083
1971,05,sl,0.9942,0.041,0.833,0.125,0.41770715816170356,0.0521226332589969
1971,05,su,0.9967,0.045,0.837,0.118,0.46199928763219894,0.10707401775439752
1971,06,at,0.9909,0.014,0.906,0.08,0.38772656882412987,0.06310755640023935
1971,06,bo,0.981,0.044,0.865,0.091,0.34208599857853594,0.08214996446339734
1971,06,ch,0.9823,0.066,0.834,0.1,0.42886217948717936,0.028996940559440555
1971,06,cl,-0.4516,0.075,0.849,0.076,0.43565132699279047,0.05120119040850748
1971,06,da,-0.9502,0.076,0.877,0.047,0.37300740322479436,0.03237875650919129
1971,06,kc,0.9947,0.028,0.866,0.106,0.43563636363636354,0.08702288188002476
1971,06,mi,0.8195,0.033,0.927,0.04,0.354124882403571,0.007806151043855964
1971,06,ny,0.9926,0.057,0.827,0.116,0.41357280285851694,0.040937865045007904
1971,06,ph,0.9632,0.063,0.844,0.094,0.4066713048855905,0.048512871057513916
1971,06,ri,0.9925,0.039,0.798,0.163,0.39937927663734124,0.08723851417399806
1971,06,sf,0.9956,0.06,0.802,0.138,0.4274517663406553,0.14151301373523595
1971,06,sl,0.9904,0.061,0.823,0.117,0.39142507002801114,0.0667419467787115
1971,06,su,0.9798,0.057,0.847,0.096,0.3986870941558442,0.04784589759199133
1971,07,at,0.9774,0.065,0.838,0.097,0.4572910422910421,0.09979353979353983
1971,07,bo,0.9919,0.088,0.779,0.133,0.41716622749231436,0.05253513394817743
1971,07,ch,0.9784,0.055,0.866,0.079,0.37327071758650704,0.058736880078985344
1971,07,cl,0.7177,0.052,0.889,0.059,0.4071474485110848,0.06992850583759677
1971,07,da,0.9912,0.05,0.859,0.091,0.3457990180551156,0.09795428149086687
1971,07,kc,0.9931,0.038,0.866,0.096,0.42189953724436474,0.10379024232472511
1971,07,mi,0.9964,0.042,0.842,0.116,0.3935111111111111,0.08537777777777777
1971,07,ny,0.5316,0.086,0.833,0.081,0.36971016788089955,0.06306026290782388
1971,07,ph,-0.6658,0.103,0.811,0.086,0.41339079571222426,0.07905663780663781
1971,07,ri,0.9839,0.051,0.839,0.11,0.45259090909090893,0.10219602272727271
1971,07,sf,-0.9831,0.121,0.816,0.063,0.4308055555555556,0.13551388888888888
1971,07,sl,0.9737,0.037,0.88,0.084,0.36516233766233774,0.06918560606060606
1971,07,su,0.9946,0.08,0.785,0.136,0.447800406664043,0.06954430670339762
1971,08,at,0.992,0.07,0.799,0.13,0.4341119691119691,0.05041988416988417
1971,08,bo,0.9932,0.086,0.788,0.125,0.40678083820940963,0.11973074544503119
1971,08,ch,0.9849,0.061,0.838,0.102,0.4017216651140701,0.12149604544541256
1971,08,cl,0.8135,0.075,0.846,0.078,0.3742710354779319,0.07486409663133801
1971,08,da,0.9916,0.025,0.87,0.105,0.3833689107827038,0.08065681444991787
1971,08,kc,0.9887,0.059,0.843,0.098,0.3946640211640213,0.09003835978835978
1971,08,mi,0.9747,0.043,0.884,0.072,0.4255471380471381,0.051809764309764306
1971,08,ny,-0.0904,0.059,0.886,0.054,0.3475155759273405,0.08335850097614807
1971,08,ph,0.928,0.032,0.874,0.095,0.41277457110790444,0.1522627064293731
1971,08,ri,0.973,0.04,0.868,0.092,0.420755266955267,0.06588975468975466
1971,08,sf,0.9742,0.077,0.824,0.099,0.4274731492136555,0.05185270425776754
1971,08,sl,0.9811,0.048,0.848,0.104,0.3900313419913421,0.056685974025974036
1971,08,su,0.407,0.1,0.799,0.101,0.4276691153963881,0.08184534741352922
1971,09,at,0.9973,0.024,0.831,0.145,0.41774170274170275,0.15634896584896588
1971,09,bo,0.998,0.06,0.788,0.152,0.3551498421063638,0.06207520337955121
1971,09,ch,0.9874,0.045,0.855,0.1,0.38428292137969544,0.10339547549224971
1971,09,cl,0.9947,0.041,0.858,0.101,0.39857152607152596,0.0497948597948598
1971,09,da,0.9329,0.046,0.877,0.077,0.4001317523056653,0.044471892841458055
1971,09,kc,0.9936,0.046,0.828,0.126,0.39952118588482216,0.10068402016453964
1971,09,mi,0.9855,0.075,0.813,0.112,0.4419753743524235,0.12117974238875878
1971,09,ny,0.9986,0.037,0.795,0.168,0.42689979419487617,0.13730608189624582
1971,09,ph,0.9909,0.063,0.804,0.133,0.4383838383838383,0.08993162921734349
1971,09,ri,0.9887,0.047,0.833,0.119,0.4529957912457912,0.1180873617123617
1971,09,sf,0.9804,0.032,0.866,0.102,0.3963455988455988,0.0689503066378066
1971,09,sl,0.9859,0.024,0.89,0.087,0.40148285576857,0.09167577131862846
1971,09,su,0.9854,0.027,0.887,0.086,0.3939276220855168,0.10895961494645706
1971,10,at,0.6355,0.091,0.813,0.096,0.4228992936887674,0.06859744057112478
1971,10,bo,0.9886,0.08,0.802,0.117,0.4492266207687892,0.0785458978772232
1971,10,ch,-0.9838,0.11,0.827,0.063,0.45793244314371073,0.06318288518992747
1971,10,cl,-0.1734,0.062,0.886,0.053,0.4460453272217978,0.025123822256175196
1971,10,da,0.9948,0.022,0.885,0.092,0.36795166858457984,0.06500047947832757
1971,10,kc,0.9977,0.053,0.797,0.149,0.43479462997320134,0.13581948309626882
1971,10,mi,0.9973,0.059,0.799,0.142,0.4524037074037074,0.16185465328322468
1971,10,ny,0.9618,0.053,0.836,0.111,0.45721170033670044,0.12505471380471384
1971,10,ph,0.9271,0.06,0.839,0.101,0.4337806637806637,0.0758741922328879
1971,10,ri,0.9935,0.036,0.85,0.114,0.4210842735419006,0.13238538533030056
1971,10,sf,0.9625,0.112,0.754,0.134,0.4188607226107226,0.13436677905427905
1971,10,sl,0.9956,0.047,0.801,0.152,0.3509114959114959,0.10462000962000964
1971,10,su,0.9838,0.047,0.851,0.102,0.4260679572000325,0.0772206567017888
1971,11,at,0.9749,0.062,0.837,0.101,0.39331327985739745,0.04053810160427807
1971,11,bo,-0.9704,0.103,0.815,0.082,0.4548187102412453,0.06986423592057396
1971,11,ch,0.9913,0.074,0.803,0.123,0.43626117060327585,0.07906806156806158
1971,11,cl,0.984,0.054,0.842,0.104,0.4229189134452291,0.09590560998455734
1971,11,da,0.9936,0.035,0.859,0.106,0.37188731666343605,0.0317882987659107
1971,11,kc,0.9935,0.028,0.876,0.096,0.38416095859133836,0.037461870056806755
1971,11,mi,0.9913,0.051,0.843,0.106,0.3493030610051887,0.0681960179300605
1971,11,ny,0.9877,0.047,0.861,0.092,0.41698423198423185,0.13390268140268138
1971,11,ph,0.967,0.079,0.82,0.101,0.43959156785243736,0.10885210803689063
1971,11,ri,-0.1779,0.086,0.832,0.082,0.4406542000804295,0.07680463889480281
1971,11,sf,0.9836,0.049,0.851,0.1,0.39680633831577233,0.12410254839500123
1971,11,sl,0.977,0.048,0.864,0.088,0.4081202365709408,0.07302191939515883
1971,11,su,0.995,0.099,0.727,0.175,0.43148934398934397,0.1451038544788545
1971,12,at,0.9804,0.053,0.847,0.1,0.4222074056895485,0.05257421150278293
1971,12,bo,0.9928,0.102,0.757,0.141,0.3959150943907042,0.04950884142957313
1971,12,ch,0.9948,0.06,0.816,0.124,0.3938817821067819,0.05554651875901876
1971,12,cl,-0.9652,0.102,0.836,0.062,0.3855453889544797,0.04390044929817658
1971,12,da,0.9903,0.02,0.892,0.087,0.4838041125541125,0.07400432900432899
1971,12,kc,0.9915,0.042,0.859,0.099,0.44465656565656564,0.08311562049062048
1971,12,mi,0.9951,0.029,0.845,0.126,0.41303236446093594,0.09927592249020821
1971,12,ny,0.9975,0.043,0.83,0.127,0.46206828624591784,0.08527592655882131
1971,12,ph,0.8992,0.029,0.914,0.057,0.3657342657342657,0.05472027972027972
1971,12,ri,0.9825,0.033,0.879,0.088,0.37635739260739254,0.08689393939393938
1971,12,sf,0.9743,0.08,0.808,0.112,0.4236423054070112,0.0819652406417112
1971,12,sl,0.9939,0.054,0.82,0.126,0.37847669646370935,0.07150714004610108
1971,12,su,0.9951,0.06,0.829,0.111,0.44071271723445626,0.013714160235899364
1972,02,at,0.9668,0.042,0.87,0.089,0.43275021645021633,0.08102792207792206
1972,02,bo,0.9916,0.069,0.817,0.114,0.4162145574483234,0.07257360244373236
1972,02,ch,0.997,0.075,0.784,0.14,0.4879365429608149,0.09795951890612085
1972,02,cl,-0.9478,0.093,0.831,0.075,0.39962749615975407,0.025391705069124422
1972,02,da,0.9888,0.04,0.865,0.095,0.46977894890938365,0.058871687893427026
1972,02,kc,0.7814,0.035,0.92,0.045,0.44750928004174745,0.1098783755926613
1972,02,mi,0.9968,0.051,0.827,0.122,0.3338218317630081,0.001712609286138695
1972,02,ny,0.996,0.064,0.806,0.129,0.41899685934980035,0.08698747984042104
1972,02,ph,0.9726,0.071,0.818,0.111,0.3506313131313131,0.12948933782267116
1972,02,ri,0.9938,0.06,0.812,0.128,0.4151276212964525,0.03246191038398832
1972,02,sf,0.9959,0.075,0.769,0.156,0.4442469470827679,0.14786594624281188
1972,02,sl,0.9478,0.042,0.883,0.076,0.4121265082435296,0.12245026250345398
1972,02,su,0.9663,0.058,0.865,0.077,0.4697816458233124,0.08612188351771688
1972,03,at,0.964,0.028,0.89,0.082,0.3998285374755962,0.10871774467362705
1972,03,bo,0.9886,0.077,0.812,0.11,0.4042713662600026,0.06209030237439328
1972,03,ch,0.87,0.056,0.874,0.07,0.4888416647679806,0.133843343206501
1972,03,cl,0.9329,0.059,0.863,0.078,0.4515334012392834,0.10660311094134627
1972,03,da,0.9988,0.028,0.809,0.163,0.5443918350168353,0.16850273569023566
1972,03,kc,0.9935,0.043,0.856,0.101,0.42259039373325086,0.11081612038754893
1972,03,mi,0.9293,0.07,0.84,0.09,0.5082947232947234,0.15507722007722008
1972,03,ny,0.9985,0.04,0.828,0.132,0.45583005083005074,0.09366684866684868
1972,03,ph,0.9927,0.042,0.843,0.116,0.3607117241732627,0.06252705627705628
1972,03,ri,0.9867,0.047,0.828,0.125,0.40676929453525196,0.08708436953117804
1972,03,sf,0.9963,0.066,0.792,0.141,0.428798352185449,0.12574108015640273
1972,03,sl,0.9849,0.022,0.891,0.087,0.4308950477132294,0.046025405570860115
1972,03,su,0.9858,0.045,0.867,0.088,0.43046204906204877,0.08396544011544012
1972,04,at,0.99,0.01,0.881,0.109,0.4355468975468976,0.10913708513708514
1972,04,bo,0.985,0.047,0.867,0.086,0.37345196256734725,0.056797300989608675
1972,04,ch,0.9797,0.063,0.828,0.109,0.46152705414243855,0.06295664164894932
1972,04,cl,0.9718,0.065,0.839,0.096,0.46886285025090974,0.04581360513450066
1972,04,da,0.9959,0.036,0.832,0.132,0.5041131553631554,0.12607488576238574
1972,04,kc,0.9969,0.024,0.872,0.103,0.3714195215703836,0.08982189505896399
1972,04,mi,0.9825,0.06,0.844,0.096,0.4187277830570513,0.13890472670960474
1972,04,ny,0.998,0.049,0.823,0.128,0.48833163168068816,0.1264553894742574
1972,04,ph,0.9896,0.009,0.874,0.117,0.3941078618351346,0.14350780532598714
1972,04,ri,0.9802,0.03,0.892,0.078,0.41834541427564687,0.11556176381757775
1972,04,sf,0.991,0.054,0.839,0.108,0.41353642811089625,0.10782853228331951
1972,04,sl,0.9846,0.057,0.836,0.108,0.3050273815437749,0.028973931350980517
1972,04,su,0.9988,0.036,0.812,0.153,0.42569373013817446,0.11410312424201313
1972,05,at,0.9626,0.046,0.881,0.073,0.441716425337115,0.1169621087724536
1972,05,bo,0.9407,0.072,0.83,0.098,0.35937395937395944,0.03189414751914752
1972,05,ch,0.9299,0.078,0.838,0.084,0.45692895857529997,0.09905391018195897
1972,05,cl,0.9929,0.054,0.84,0.105,0.33171914890664883,0.021221139971139967
1972,05,da,0.9981,0.024,0.829,0.147,0.5210016011385874,0.12489473996323307
1972,05,kc,0.9985,0.035,0.802,0.163,0.35585661092154597,0.10881735147968913
1972,05,mi,0.9946,0.065,0.793,0.142,0.3978513356562137,0.07709639953542392
1972,05,ny,0.9986,0.049,0.801,0.15,0.4307624950806767,0.09409238488783943
1972,05,ph,0.9709,0.018,0.899,0.083,0.3522186147186148,0.052074314574314585
1972,05,ri,0.9953,0.035,0.837,0.127,0.48757846320346326,0.173218851461039
1972,05,sf,0.6674,0.114,0.768,0.118,0.43643533549783553,0.04818655303030302
1972,05,sl,0.9945,0.048,0.806,0.146,0.39454672339155095,0.04905400059710403
1972,05,su,0.9841,0.069,0.822,0.109,0.45622638114573605,0.09008134338779501
1972,06,at,0.9671,0.051,0.855,0.094,0.44259774616917474,0.10143956572528003
1972,06,bo,0.9867,0.035,0.861,0.104,0.5154772449772451,0.1292832029082029
1972,06,ch,0.9875,0.071,0.815,0.114,0.4623367752466112,0.1086590731672699
1972,06,cl,0.989,0.045,0.842,0.113,0.46201785294808556,0.10424359877848247
1972,06,da,0.9898,0.028,0.885,0.087,0.41539575289575287,0.10210424710424709
1972,06,kc,0.9968,0.063,0.803,0.135,0.43294811624019547,0.10641260554626888
1972,06,mi,0.991,0.069,0.817,0.114,0.44904109589041097,0.08906392694063929
1972,06,ny,0.9974,0.045,0.83,0.125,0.43925859854431276,0.0927736549165121
1972,06,ph,0.9774,0.022,0.904,0.074,0.44768292165351,0.09806234615058144
1972,06,ri,0.9942,0.021,0.853,0.125,0.4788969055635723,0.19274931858265193
1972,06,sf,0.9862,0.079,0.791,0.13,0.2975680272108843,0.06601615646258503
1972,06,sl,0.9956,0.038,0.814,0.148,0.42852494500035493,0.08769019232133987
1972,06,su,0.9964,0.046,0.828,0.126,0.5224456099456101,0.17069735819735823
1972,07,at,0.9748,0.026,0.895,0.078,0.43029220779220756,0.10705194805194808
1972,07,bo,0.9957,0.045,0.819,0.136,0.5130224843382738,0.17779339568813263
1972,07,ch,0.9979,0.056,0.811,0.133,0.42707777777777783,0.10738055555555556
1972,07,cl,0.973,0.069,0.837,0.094,0.37910096637369356,0.06765080458262275
1972,07,da,0.875,0.067,0.841,0.092,0.45896063812730475,0.17728475228475227
1972,07,kc,0.9987,0.06,0.765,0.174,0.509571387731765,0.12129369843992478
1972,07,mi,0.9521,0.058,0.861,0.081,0.3476496462038629,0.06854369860393957
1972,07,ny,0.9802,0.085,0.788,0.127,0.39444392161783465,0.04302836857184683
1972,07,ph,-0.88,0.084,0.855,0.061,0.2963538090262229,0.05840025874508633
1972,07,ri,0.9011,0.056,0.86,0.084,0.4909338869016288,0.14149094632965598
1972,07,sf,0.9879,0.057,0.834,0.109,0.41189247921390787,0.13000094482237337
1972,07,sl,0.9917,0.033,0.859,0.109,0.3760374722279483,0.1057808813761195
1972,07,su,0.9989,0.044,0.811,0.145,0.47004170121817185,0.11732330305859723
1972,08,at,0.9896,0.072,0.796,0.132,0.48451932326932323,0.1269319569319569
1972,08,bo,0.9937,0.037,0.823,0.139,0.43879984514130865,0.1585259388308169
1972,08,ch,0.9689,0.085,0.802,0.113,0.4677650579872802,0.13217601945379723
1972,08,cl,0.9881,0.038,0.881,0.081,0.3457380062859515,0.04705538753483959
1972,08,da,0.9923,0.041,0.865,0.093,0.4909989947630397,0.07484321546119298
1972,08,kc,0.9921,0.017,0.892,0.091,0.3875976863336415,0.12319320816511825
1972,08,mi,0.9927,0.08,0.796,0.124,0.5061933448078026,0.17135972461273663
1972,08,ny,0.9755,0.037,0.886,0.077,0.43442679344465057,0.07087449752628323
1972,08,ph,0.9812,0.045,0.862,0.093,0.3668228314894981,0.07311704345037678
1972,08,ri,0.9834,0.054,0.841,0.105,0.38313241106719353,0.15098320158102768
1972,08,sf,0.9918,0.076,0.792,0.132,0.428622211122211,0.12589618714618714
1972,08,sl,0.9957,0.031,0.841,0.128,0.4263176406926406,0.07250541125541127
1972,08,su,0.977,0.074,0.825,0.101,0.48881929046563194,0.15179416112342944
1972,09,at,0.9752,0.017,0.905,0.077,0.3955648822721994,0.09558177594762961
1972,09,bo,0.9976,0.026,0.791,0.184,0.43676001776001766,0.10480541680541679
1972,09,ch,0.9916,0.064,0.832,0.103,0.46444316177649503,0.08221328362995028
1972,09,cl,0.9177,0.07,0.834,0.096,0.473366338153572,0.05978278222959073
1972,09,da,0.9966,0.036,0.848,0.116,0.36716231579867936,0.08873551532642443
1972,09,kc,0.9975,0.047,0.827,0.126,0.45478738275613256,0.12696597673160173
1972,09,mi,0.9931,0.009,0.9,0.091,0.39797694674803086,0.14153760496531587
1972,09,ny,0.9958,0.058,0.824,0.118,0.39345226581928683,0.07119208805379018
1972,09,ph,0.9902,0.061,0.816,0.123,0.3548285791589363,0.04548450061842919
1972,09,ri,0.963,0.046,0.866,0.088,0.4177700922266138,0.10375494071146245
1972,09,sf,0.9536,0.055,0.854,0.092,0.4653703703703703,0.11164682539682541
1972,09,sl,0.9972,0.041,0.811,0.148,0.4049286951144092,0.12342071737786023
1972,09,su,0.9981,0.035,0.798,0.166,0.4445472582972581,0.15060250615397677
1972,10,at,0.6816,0.065,0.866,0.069,0.4558053058053057,0.08303008719675385
1972,10,bo,0.9026,0.085,0.813,0.102,0.40449445475159773,0.08020869923727068
1972,10,ch,0.9967,0.063,0.798,0.139,0.45600573844759884,0.1297859408033827
1972,10,cl,0.9967,0.018,0.871,0.111,0.37484643734643713,0.04139537264537263
1972,10,da,0.9974,0.023,0.838,0.139,0.44954017789838674,0.1118064978139605
1972,10,kc,0.9988,0.016,0.847,0.137,0.424923787108253,0.13399385673657518
1972,10,mi,0.9782,0.038,0.861,0.101,0.4085372714486637,0.09288677918424755
1972,10,ny,0.9729,0.056,0.849,0.094,0.4299008658008657,0.06695216450216451
1972,10,ph,0.9743,0.041,0.861,0.098,0.37955318491032775,0.13977298495155638
1972,10,ri,0.9972,0.044,0.776,0.18,0.4742597402597402,0.20617316017316015
1972,10,sf,0.9891,0.052,0.838,0.11,0.3874418052707525,0.1293950311384522
1972,10,sl,0.4692,0.074,0.849,0.077,0.4471971595655806,0.07672723475355055
1972,10,su,0.9933,0.054,0.806,0.14,0.4723597081930415,0.16479256854256855
1972,11,at,-0.0534,0.059,0.882,0.059,0.39572677322677335,0.009686667499167499
1972,11,bo,0.9686,0.052,0.853,0.095,0.3793932031687135,-0.0008504873810996316
1972,11,ch,0.9753,0.063,0.845,0.092,0.48155010994296693,0.12025377070019927
1972,11,cl,0.9856,0.05,0.84,0.11,0.4978916074005359,0.11049680478251907
1972,11,da,0.9981,0.029,0.821,0.15,0.4092803030303031,0.09908617424242425
1972,11,kc,0.9982,0.04,0.802,0.158,0.4412933108558107,0.13915772768897772
1972,11,mi,0.996,0.068,0.795,0.137,0.3819354838709676,0.0333736559139785
1972,11,ny,0.9885,0.035,0.863,0.102,0.40497531114718616,0.06671469155844154
1972,11,ph,0.8724,0.046,0.873,0.081,0.35910861865407323,0.060193083431719786
1972,11,ri,0.9904,0.049,0.815,0.135,0.3902875695732838,0.07303184910327766
1972,11,sf,0.7172,0.079,0.843,0.078,0.4852433473389355,0.07618172268907564
1972,11,sl,-0.8911,0.088,0.849,0.064,0.3338961775186265,0.07952947845804989
1972,11,su,0.9946,0.057,0.815,0.128,0.41541889797445347,0.1105751696862808
1972,12,at,-0.2576,0.061,0.881,0.058,0.3478917748917749,0.050229437229437235
1972,12,bo,0.9885,0.079,0.802,0.119,0.45236541957321164,0.11912613000275339
1972,12,ch,-0.373,0.08,0.85,0.069,0.46706621968817086,0.03919090733115124
1972,12,cl,0.9941,0.061,0.816,0.123,0.49918972332015804,0.12039666854884246
1972,12,da,0.9977,0.021,0.84,0.139,0.5145514822730012,0.10159871773795823
1972,12,kc,0.9931,0.069,0.817,0.114,0.448658857482387,0.13147440794499618
1972,12,mi,0.9963,0.031,0.858,0.111,0.3950783516000907,0.13446069027590765
1972,12,ny,0.9887,0.036,0.866,0.098,0.4610338675661255,0.04977277203083656
